comments,likes,Target
jai akhilesh jai samajawad,19,Akhilesh
ayega yogi,1,Akhilesh
chota akhilesh,0,Akhilesh
akhilesh jitenge,0,Akhilesh
claimax,0,Akhilesh
amish devgan शर्म करो दलाली बन्द,0,Akhilesh
min maza agaya,2,Akhilesh
जय अखिलेश,5,Akhilesh
waah waah waah waaheemaandaar patrakar,0,Akhilesh
jio tiger,0,Akhilesh
गोदी मीडिया अखिलेश,3,Akhilesh
जय समाजवादी,0,Akhilesh
yogi baba   modi jitenge jay shri ram,0,Akhilesh
kasmiri pandito pucho haal huaa samjh jaauo,0,Akhilesh
funny  ईमानदार  निक्सपकच पत्रकार,57,Akhilesh
smile amish face akilesh ap imaandar patakar hai,29,Akhilesh
पढ़ा लिखा युवा नेताअनपढ़ बाबा फर्क साफ हैपुरा इंटरविव देख लोसब पता चल जाएगा,1,Akhilesh
akhilesh yadav jindabad jindabad,9,Akhilesh
akhilesh aa,36,Akhilesh
ladai zoot  sach haindekhege jeet hain,0,Akhilesh
jay jay aklesh,5,Akhilesh
हर चोट बदला लेना वोट सपा देना चाहे किसानों आत्याचर देश बेरोजगारी बात देश बेचने बात चंदा चोरों बात बीजेपी भगोओ देश बचाओ संविधान बचाने बात बार सपा सरकार,8,Akhilesh
jai akhilesh bhaiya,0,Akhilesh
aag lag didi ko,0,Akhilesh
pm aklesh yadav,0,Akhilesh
gullu imandar patrakar,0,Akhilesh
jay bhim,1,Akhilesh
akhilesh,0,Akhilesh
समाजवादी पार्टी अखिलेश यादव,0,Akhilesh
नफरत इतृ कन्नौज नही नागपुर स्थित संघ नफरती फैक्ट्री बनता जहां दंगो सरगना संघी मोहन भागवत फैक्ट्री मैनेजिग डायरेक्टर नरसंहार खेती शंकर बीज तैयार करके दंगाई पार्टी प्रकोष्ठ भाजपा परोस देता है। हर हर महादेव अल्लाह हू अकबर सत श्री अकाल।,6,Akhilesh
akele akhilesh bhaiya modi yogi amit shah pure minister central state bhari abki akhilesh bhaiya sarkar jai samajwaad jai akhilesh bhaiya,10,Akhilesh
vinashkal viprit buddhi bjp,0,Akhilesh
तुम ईमानदार पत्रकार होकितने मिले,6,Akhilesh
साल इंसान हर समस्या समाधान आज वही इंसान सारे देश बडी समस्या बन बैठा,28,Akhilesh
लोकसभा विधान सभा फर्क एंकर साहब मै दावे कहता हूँ   लोकसभा चुनाव बीजेपी जीतेगी उत्तर प्रदेश विधान सभा चुनाव राह आसान      सीट सपना भूल जाये पूर्ण बहुमत पा ले,16,Akhilesh
जय समाजवाद पिछड़ा sapa दलित मै dhangar katheriya पूरी sapa,0,Akhilesh
gullu,1,Akhilesh
sp akhilesh bhaiya,7,Akhilesh
found honnest reporter here congratulations mam honest reporter reason making kind videos ignore appreciate honest reporter literally,26,Akhilesh
bechari ro padi,0,Akhilesh
jay akhilesh,0,Akhilesh
देश नाम हैसही उत्तर तोएक मार्क मीलेगा,1,Akhilesh
jai akhilesh,2,Akhilesh
jeet beta bjp,0,Akhilesh
जय अखिलेश,0,Akhilesh
जीत यहीं गई impression impression,401,Akhilesh
cm akhilesh zaroor parmishwar dua,1,Akhilesh
अखिलेश इंटरव्यू जाहिर मुख्यमंत्री बनने उत्तर प्रदेश नई ऊंचाइयों ओर अग्रसर होगा। हर सवाल बेहतरीन जवाब। बार हमारा वोट सपा को।,25,Akhilesh
अच्छा आइना दिखाया अंजना jai akhilesh tay akhilesh,3,Akhilesh
ops ghoshana patra samil kre,0,Akhilesh
जय समाजवाद जय akhilesh study amanand singh,0,Akhilesh
anjaom band gyi,0,Akhilesh
mim,0,Akhilesh
samajwadi party jindabad,0,Akhilesh
akhilesh yadav,0,Akhilesh
deputy cm stool baithte hain,0,Akhilesh
gulu,0,Akhilesh
ram mandir naam kishan bhagwan sapne,0,Akhilesh
yogi rahega,0,Akhilesh
epic moment,13,Akhilesh
akhilesh yadav jindabad,0,Akhilesh
जय समाजवाद,8,Akhilesh
bjp dar gyi hip hip hurrey,0,Akhilesh
searching,0,Akhilesh
saf saf jhuth jewar airport din pm modi yogi shilanyash,0,Akhilesh
imandar patrkar hnikal patli gali khamba bacha godi media,0,Akhilesh
neta,0,Akhilesh
ओनली एसपी,0,Akhilesh
anjana om modi  imandaar joke millennium,1,Akhilesh
gullu nispaksh patrakar,0,Akhilesh
अरे बाप गद्दी छीन लिया जनता होगा अगर यूपी गुंडों वाला शहर बन जाएगा,0,Akhilesh
galat nay jatiwad kaywal sp,0,Akhilesh
isko bhajpa paisa mila,0,Akhilesh
jai akhilesh,11,Akhilesh
sawal jawab sarkar dena dena padega yogi puchhiye sonar bangla bananewala yogi mamta banerjee bangal flyover dekhake din bikas karega bhagoyadhari ehi dhokhabaji sikha  desh naojawan dhokhadari rastrabhakta banega,0,Akhilesh
jativad,0,Akhilesh
akhilesh godi media,0,Akhilesh
nispaksh patrakar,0,Akhilesh
godi media dekhta akhilesh vajah pelai akhilesh dangai media maza aa,0,Akhilesh
tonti chor gyo,0,Akhilesh
emandar parta ghabra,0,Akhilesh
मुस्कुराता चेहराअखिलेश अखिलेश,2,Akhilesh
padha likha aapke toa saayad bharosa lega,0,Akhilesh
नमो मोदी योगी,6,Akhilesh
bhakt zarori chotya,0,Akhilesh
election   bjp candidate harao jamanat jabt karwa kaam youth kisaano dhoke badla hoga,0,Akhilesh
jay yougi jay shiri ram,0,Akhilesh
जय श्री कृष्ण अखिलेश यादव,0,Akhilesh
imandar patkar taliya,0,Akhilesh
wow mr akhilesh yadav  script hv gvn beautiful smooth speech with knowledge,20,Akhilesh
yogi baba,0,Akhilesh
jay jay aklesh,1,Akhilesh
akhilesh yadav jindabad,0,Akhilesh
harega beta harega mulla akhlesh khan aayega bjp jay shree ramjo ram,0,Akhilesh
bjp vote but el edbed students inko vote dege aour dene dege rulaya inko rulayege,0,Akhilesh
anchor bjp agent,0,Akhilesh
सपा,0,Akhilesh
part  arha,0,Akhilesh
indian railway act apprentice job,0,Akhilesh
totally roasted,51,Akhilesh
pull khul khul aj lak jak,0,Akhilesh
akhilesh yadav samajh,0,Akhilesh
imandar devgon,1,Akhilesh
interview full memes material akhilesh rocks,89,Akhilesh
anker bna isko,0,Akhilesh
akhilesh yadav patience,13,Akhilesh
akhilesh aarahe,0,Akhilesh
पत्रकारिता चोटी दलाली रोटी  आज,53,Akhilesh
modi,0,Akhilesh
godi media kvi sudhregi  anchor vadwa,0,Akhilesh
akhilesh yadav jindabad,0,Akhilesh
onley akhilesh yadav jindabad,0,Akhilesh
jay samajdavi,1,Akhilesh
डांट पड़ी गुल्लू मालिक,0,Akhilesh
बीजेपी   घंटा बिजली दी समाजवादी कितनी बिजली दी बताएं,0,Akhilesh
जंगीपुर चुनाव मैदान आये,0,Akhilesh
dam face face,0,Akhilesh
samaadiwadi,0,Akhilesh
akhilesh yadav cm,0,Akhilesh
baat samajwadi jindabaad,0,Akhilesh
samaj badi choro nakab naquv esi sand bak,0,Akhilesh
samajwadi party jindabad,0,Akhilesh
namaz padhte bhagwan parshuram murti yad,2,Akhilesh
अंजना ओम कश्यप चेहरा देखने लायक जाता टाइम इमानदार जाता,0,Akhilesh
dalal,0,Akhilesh
तुमको पता तुम्हारी शादी ईमानदार कहने जरूरत जरूरत जरूरत,0,Akhilesh
dreaming good,5,Akhilesh
dam yar neta cm jaroor chahiyelekin anchor leli,2,Akhilesh
mirchi lag,0,Akhilesh
akhilesh pagle,0,Akhilesh
किसान अरबपति बन पाता अखिलेश संबंध अरबपति बन जाते,0,Akhilesh
akhlesh bhaiyaa zindabad,0,Akhilesh
jay samajwadi jay akhilesh,0,Akhilesh
sp jai akhilesh,0,Akhilesh
arrogant chap dreaming cm again cm life time,2,Akhilesh
सत्य अखिलेश,2,Akhilesh
jaati kida aklua breaking india forces bade hathiyaro aklua,0,Akhilesh
kewal bjp protect,1,Akhilesh
mask gayab,0,Akhilesh
jay akhilesh vijay akhilesh yadav,2,Akhilesh
akhilesh yadav zindabad,36,Akhilesh
jai akhilesh yadav,0,Akhilesh
chor media channel,0,Akhilesh
aaenge yogi,0,Akhilesh
अमीस देवगन ईमानदार हंसी आगइ,0,Akhilesh
jai akhilesh vijay akhilesh,2,Akhilesh
akhilesh yadav great siryou great leaderyou upcoming cm sir,0,Akhilesh
जुमला सरकार छूटी तय,0,Akhilesh
बार सुनो   हस लोटपोट जाओ गे,13,Akhilesh
ravish kumar hans pade bewakuf sache patkar,0,Akhilesh
upayogi cm hei kyoki tumse tk bnta yogi baba aayege jai shri ram,0,Akhilesh
gang wasepur yaad keheke,1,Akhilesh
end interview akhilesh yadav   awiskaar aryabhat phita kata,0,Akhilesh
भाजपा हार बेचैनी,0,Akhilesh
akhilesh bhaiya  par,1,Akhilesh
अखिलेश आपको एंकर साहिबा घंटा   मिनट बार पूछना चाहिए ईमानदार पत्रकार ज्यादा ईमानदार निष्पक्ष पत्रकार मानते,0,Akhilesh
doh dia anjana,0,Akhilesh
चाहे राम गंगा कोलाघाट पुल,0,Akhilesh
jay akhilesh jay op rajbhar,0,Akhilesh
amishdevgun bjp chamcha,0,Akhilesh
yogi cm nest pm,0,Akhilesh
जाते जाते बार ईमानदार पत्रकार कह दीजिए भईया जय समाजवादी जय श्री कृष्णा,0,Akhilesh
janta uttar pradesh peli akhilesh,0,Akhilesh
akhilesh,0,Akhilesh
yogi confirm hai,0,Akhilesh
sp party jindabad,0,Akhilesh
vote him doubt ithe chief minister yogi adityanath be previously voted time akhilesh yadav party person especially dhongi adityanath,5,Akhilesh
akhilase yadav संघर्ष उत्तर प्रदेश apke,16,Akhilesh
anti aanjana comments woe dekhna   percent fake id kisi original show muslim community hain,0,Akhilesh
pankaj jha  ankar,0,Akhilesh
bd pas sabd,0,Akhilesh
akhilesh beta,0,Akhilesh
निष्पक्ष पत्रकार,0,Akhilesh
samajwadi party jindabad jindabad akhilesh yadav jindabad jindabad,0,Akhilesh
hardcore bjp supporter honestly admit akhilesh jee opposition leader india terms political understanding approaching journalists’ questions,38,Akhilesh
बबुआ बार आएगा,0,Akhilesh
neta jindabad,0,Akhilesh
jai yogijai bajrangbali jidefinitely sir yogi adityanath win   electionsjai hindjai bharat,0,Akhilesh
maryada queen,0,Akhilesh
interview akhilesh sabkuchh,0,Akhilesh
बाबा रोजगार,0,Akhilesh
jai samajwad jai akhilesh yadav,6,Akhilesh
सपा,0,Akhilesh
love india,0,Akhilesh
radhe radhe,1,Akhilesh
jai akhilesh bhaiyajai akhilesh bhaiya,3,Akhilesh
समाजवादी इत्र नोटबंदी गुना ज्यादा काम निकला। झटके कालाधन बाहर निकाल दिया।,16,Akhilesh
bjp jai shree ram jai yogi baba,0,Akhilesh
sirf lucknow pure uttar pradesh,0,Akhilesh
mehnat ham paisa patte karobari paisa sarkar tax vikas,17,Akhilesh
bjp,1,Akhilesh
जबर्दस्त,1,Akhilesh
aklesh jadav nahie patta dharm matlab kja hai,4,Akhilesh
gullu bd,1,Akhilesh
jai akhilesh tay akhilesh jai samajwad jai akhilesh samajwadi party jindabad akhilesh yadav jindabad,0,Akhilesh
akhilesh yadav guy  end deya  hahaha,9,Akhilesh
godi media anjana ji bilbila gayi hahaha,4,Akhilesh
अकेला अखिलेश भारी पड़ेंगे।,3,Akhilesh
aayegi bjp,4,Akhilesh
jay jay akhilesh,5,Akhilesh
yogi kash munch pr,0,Akhilesh
hindu hindu thakur brahman baniya hindu hindu bsss,0,Akhilesh
bjp jindabad jai hind wandye maataram danyavad desh aapke shaat danyavad,2,Akhilesh
akhilesh yadav amish devgan,0,Akhilesh
anjana imandar kahta anjana hansi,0,Akhilesh
indian railway act apprentice job,0,Akhilesh
beta,0,Akhilesh
leader vision development talks real issues masses agenda  mindset progress state akhilesh yadav exemplary leader indeed,89,Akhilesh
